NC_008728	Mal de Rio Cuarto virus
NC_013102	Tomato leaf curl Hainan virus
NC_001489	Hepatovirus A
NC_001483	Foxtail mosaic virus
NC_006013	Bluetongue virus
NC_006014	Bluetongue virus
NC_003604	Grapevine virus A
NC_015297	Ralstonia phage PE226
NC_003014	Cypovirus 14
NC_003138	Blueberry red ringspot virus
NC_003417	Mayaro virus
NC_006431	Cryphonectria hypovirus 4
NC_004546	Tobacco curly shoot betasatellite
NC_008733	Mal de Rio Cuarto virus
NC_004659	Sida golden mosaic Honduras virus
NC_004673	Okra yellow vein mosaic virus
NC_004634	Malvastrum yellow vein virus
NC_004012	Garlic virus E
NC_013999	Phlebiopsis gigantea mycovirus dsRNA 1
NC_007609	Dulcamara mottle virus
NC_009538	Citrus variegation virus
NC_009532	Okra mosaic virus
NC_003478	Barley stripe mosaic virus
NC_003795	Shallot virus X
NC_003828	Tomato yellow leaf curl Sardinia virus
NC_004202	Banna virus strain JKT-6423
NC_004658	Sida golden mosaic Costa Rica virus
NC_011058	Chickpea chlorotic dwarf virus
NC_001897	Parechovirus A
NC_007545	Rotavirus C
NC_002015	Chrysanthemum stunt viroid
NC_004580	Cotton leaf crumple virus
NC_004582	Cotton leaf curl Alabad virus
NC_005169	Aquareovirus ctenopharyngodontis
NC_004289	Planococcus citri densovirus
NC_010235	Pepper leaf curl virus satellite DNA beta
NC_010246	Magnaporthe oryzae virus 2
NC_004291	Mammarenavirus choriomeningitidis
NC_014411	Passerivirus A1
NC_005347	Pepper yellow vein Mali virus
NC_006015	Bluetongue virus
NC_006018	Orbivirus alphaequi
NC_005982	Blotched snakehead virus
NC_022639	Changuinola virus
NC_005170	Aquareovirus ctenopharyngodontis
NC_005172	Aquareovirus ctenopharyngodontis
NC_005173	Aquareovirus ctenopharyngodontis
NC_005171	Aquareovirus ctenopharyngodontis
NC_005166	Aquareovirus ctenopharyngodontis
NC_002795	Carlavirus latensaconiti
NC_004322	Tulip virus X
NC_009759	Potato virus P
NC_010434	Lolium latent virus
NC_009041	Rehmannia mosaic virus
NC_010239	Radish leaf curl betasatellite
NC_010416	Asparagus virus 3
NC_014412	Oscivirus A1
NC_006312	Influenza C virus (C/Ann Arbor/1/50)
NC_005030	Tobacco leaf curl Yunnan betasatellite
NC_006052	Lettuce ring necrosis virus
NC_006147	Muscovy duck parvovirus
NC_006946	Trichovirus armeniacae
NC_007002	Banana streak GF virus
NC_011065	Epirus cherry virus
NC_004300	Croton yellow vein mosaic virus
NC_005319	Euphorbia leaf curl virus
NC_005852	Tomato yellow margin leaf curl virus
NC_022634	Changuinola virus
NC_003377	Maize dwarf mosaic virus
NC_004426	Wild potato mosaic virus
NC_005168	Aquareovirus ctenopharyngodontis
NC_005167	Aquareovirus ctenopharyngodontis
NC_005888	Ross's goose hepatitis B virus
NC_008730	Mal de Rio Cuarto virus
NC_011068	Ourmia melon virus
NC_011070	Ourmia melon virus
NC_010435	Kenaf leaf curl virus-[India:Bahraich:2007]
NC_003556	Eupatorium yellow vein mosaic virus
NC_009951	Squirrel monkey polyomavirus
NC_007044	Bracoviriform demolitoris
NC_007242	Vicia cryptic virus
NC_007539	Penicillium chrysogenum virus
NC_006271	Cherry rasp leaf virus
NC_005906	Neodiprion lecontei nucleopolyhedrovirus
NC_005081	Mammarenavirus juninense
NC_005636	Horsegram yellow mosaic virus
NC_004346	Subterranean clover mottle virus
NC_004097	Macroptilium mosaic Puerto Rico virus
NC_001482	Feline immunodeficiency virus
NC_001802	Human immunodeficiency virus 1
NC_003742	Cocksfoot streak virus
NC_013458	Barfin flounder nervous necrosis virus
NC_007817	Escherichia phage ID2 Moscow/ID/2001
NC_007220	Duck circovirus
NC_001410	Avocado sunblotch viroid
NC_010178	Pineapple mealybug wilt-associated virus 1
NC_014462	Magnaporthe oryzae chrysovirus 1
NC_014465	Magnaporthe oryzae chrysovirus 1
NC_001867	Walleye dermal sarcoma virus
NC_007995	Ichnoviriform sonorense
NC_008006	Ichnoviriform sonorense
NC_008057	Tomato golden mottle virus
NC_008266	Narcissus common latent virus
NC_004356	Tobacco leaf curl Yunnan virus
NC_004667	Grapevine leafroll-associated virus 3
NC_001451	Infectious bronchitis virus
NC_003513	Beet necrotic yellow vein virus
NC_003515	Beet necrotic yellow vein virus
NC_003632	Potato aucuba mosaic virus
NC_006319	Sandfly fever Naples virus
NC_013459	Barfin flounder nervous necrosis virus
NC_013460	Tiger puffer nervous necrosis virus
NC_013464	Saccharum streak virus
NC_014468	Bat adeno-associated virus YNM
NC_014469	Human papillomavirus 127
NC_008732	Mal de Rio Cuarto virus
NC_008848	Ichnoviriform fumiferanae
NC_008939	Ichnoviriform fumiferanae
NC_008957	Ichnoviriform fugitivi
NC_007069	Phytophthora alphaendornavirus 1
NC_003739	Raspberry bushy dwarf virus
NC_003807	Sweet clover necrotic mosaic virus
NC_003806	Sweet clover necrotic mosaic virus
NC_005986	Palyam virus
NC_005987	Palyam virus
NC_005989	Palyam virus
NC_013467	Sweet potato leaf curl Lanzarote virus
NC_008316	Malvastrum leaf curl Guangdong virus
NC_014473	Croton yellow vein virus
NC_015227	Trailing lespedeza virus 1
NC_015228	Sweet potato vein clearing virus
NC_015229	Fig fleck-associated virus
NC_012042	Human bocavirus 2c PK
NC_016581	Tomato dwarf leaf virus
NC_016898	Trichechus manatus latirostris papillomavirus 2
NC_003797	Sweet potato mild mottle virus
NC_001445	Plum pox virus
NC_001517	Pepper mottle virus
NC_001616	Potato virus Y
NC_001814	Ryegrass mosaic virus
NC_002600	Peanut mottle virus
NC_007536	Mycoreovirus 3
NC_007663	Yunnan orbivirus
NC_007727	Tomato yellow spot virus
NC_007728	East Asian Passiflora virus
NC_014745	Okra leaf curl Cameroon virus
NC_014748	Protobacilladnavirus tenuis
NC_014791	Ugandan cassava brown streak virus
NC_015627	Tobacco yellow crinkle virus
NC_002686	Cercopithecine alphaherpesvirus 9
NC_003031	Sugarcane bacilliform IM virus
NC_004005	Tomato yellow leaf curl virus
NC_003399	Scallion mosaic virus
NC_003492	Bean yellow mosaic virus
NC_005904	Hordeum mosaic virus
NC_007147	Pennisetum mosaic virus
NC_007965	Merremia mosaic virus
NC_008037	Prune dwarf virus
NC_008307	Melon yellow spot virus
NC_015628	Tobacco yellow crinkle virus
NC_002643	Bdellovibrio phage phiMH2K
NC_002729	Banana mild mosaic virus
NC_016014	Canis familiaris papillomavirus 8
NC_003243	Lyssavirus australis
NC_012664	Eragrostis curvula streak virus
NC_012665	Malvastrum yellow vein Baoshan virus
NC_012666	Emilia yellow vein virus-associated DNA beta
NC_012783	Cercopithecine betaherpesvirus 5
NC_016075	Canis familiaris papillomavirus 10
NC_008028	Daphne mosaic virus
NC_009741	Basella rugose mosaic virus
NC_009744	Wild tomato mosaic virus
NC_009995	Moroccan watermelon mosaic virus
NC_010107	Bandicoot papillomatosis carcinomatosis virus type 1
NC_014793	Mud crab virus
NC_003641	Milk vetch dwarf virus
NC_023626	Milk vetch dwarf virus
NC_002593	Plutella xylostella granulovirus
NC_016080	Mirabilis jalapa mottle virus
NC_010735	Verbena virus Y
NC_010736	Potyvirus algeriaense
NC_011560	Zantedeschia mild mosaic virus
NC_011918	Pepper veinal mottle virus
NC_014037	Sugarcane streak mosaic virus
NC_008925	Ichnoviriform fumiferanae
NC_009490	Tomato mild yellow leaf curl Aragua virus
NC_014794	Sida golden mosaic Buckup virus-[Jamaica:St. Elizabeth:2004]
NC_014795	Sida golden mosaic Buckup virus-[Jamaica:St. Elizabeth:2004]
NC_003509	Blackcurrant reversion virus
NC_003007	Cypovirus 14
NC_003022	Cypovirus 1
NC_014545	Cotton leafroll dwarf virus
NC_004637	Sida mottle virus
NC_007541	Penicillium chrysogenum virus
NC_004124	Sweet potato chlorotic stunt virus
NC_007987	Ichnoviriform sonorense
NC_016031	Porcine bocavirus 3
NC_016032	Porcine bocavirus 4-1
NC_003787	Apple latent spherical virus
NC_016649	Hollyhock yellow vein mosaic virus
NC_014038	Sunflower chlorotic mottle virus
NC_014325	Bidens mottle virus
NC_014536	Brugmansia suaveolens mottle virus
NC_015394	Hardenbergia mosaic virus
NC_014413	Oscivirus A2
NC_005894	Mammarenavirus piritalense
NC_012685	Culex pipiens densovirus
NC_012786	Passionfruit severe leaf distortion virus
NC_016083	Sida yellow mottle virus
NC_016084	Blueberry necrotic ring blotch virus
NC_016086	Blueberry necrotic ring blotch virus
NC_016517	Espirito Santo virus
NC_016579	Sida mosaic Alagoas virus
NC_004635	Sida golden yellow vein virus-[Jamaica:Liguanea2:2008]
NC_014799	Sida golden yellow vein virus-[Jamaica:Liguanea2:2008]
NC_015268	Camelus dromedarius papillomavirus 2
NC_015629	Tuber aestivum mitovirus
NC_004036	Mirabilis mosaic virus
NC_004730	Indian peanut clump virus
AC_000001	Ovine mastadenovirus A
NC_012789	Tomato leaf curl Pakistan alphasatellite
NC_016087	Blueberry necrotic ring blotch virus
NC_016518	Espirito Santo virus
NC_016960	Southern elephant seal virus
NC_008558	Blackberry virus Y
NC_011505	Rotavirus A
NC_011538	Nemesia ring necrosis virus
NC_011544	Hosta virus X
NC_011590	Pepper chat fruit viroid
NC_011706	Raphanus sativus cryptic virus 3
NC_007455	Bocaparvovirus primate1
NC_011024	TYLCAxV-Sic1-[IT:Sic2/2:04]
AC_000189	Porcine adenovirus 3
AC_000190	Tree shrew adenovirus 1
AC_000191	Bovine mastadenovirus A
NC_001650	Equid gammaherpesvirus 2
NC_002361	Columbid circovirus
NC_012800	Cosavirus A
NC_012801	Human cosavirus B
NC_012802	Cosavirus D
NC_016519	Clitoria yellow mottle virus
NC_016509	Grapevine leafroll-associated virus 1
NC_004156	Helicoverpa zea nudivirus 2
NC_015586	Stenotrophomonas phage phiSHP2
NC_004626	Ageratum yellow vein virus
NC_001859	Enterovirus E
NC_003094	Helicoverpa armigera nucleopolyhedrovirus
NC_005899	Dendrolimus punctatus virus
NC_006460	Beet black scorch virus satellite RNA
NC_005883	Chalara elegans RNA Virus 1
NC_005095	Macrobrachium rosenbergii nodavirus
NC_005093	Novirhabdovirus hirame
NC_001806	Human alphaherpesvirus 1
NC_004424	Broad bean necrosis virus
NC_004425	Broad bean necrosis virus
NC_003348	Omikronpapillomavirus 1
NC_001546	Arabis mosaic virus small satellite RNA
NC_001726	Carrot mottle mimic virus
NC_002024	Alfamovirus AMV
NC_002205	Influenza B virus (B/Lee/1940)
NC_013261	Canna yellow streak virus
NC_015212	Seal anellovirus TFFN/USA/2006
NC_008094	Y73 sarcoma virus
NC_004046	Cryphonectria parasitica mitovirus 1-NB631
NC_003752	Rice ragged stunt virus
NC_002350	Wheat yellow mosaic virus
NC_002349	Wheat yellow mosaic virus
NC_005974	Maize fine streak virus
NC_001547	Sindbis virus
NC_005777	Oropouche virus
NC_004763	African green monkey polyomavirus
NC_003701	Eyach virus
NC_004153	Tomato leaf curl Vietnam virus
NC_006000	St Croix River virus
NC_016536	Sweet potato leaf curl deltasatellite 1
NC_002618	Cocksfoot mottle virus
NC_003516	Beet necrotic yellow vein virus
NC_003517	Beet necrotic yellow vein virus
NC_007906	Mammarenavirus ippyense
NC_008252	Neodiprion abietis nucleopolyhedrovirus
NC_008249	Chickpea chlorotic stunt virus
NC_007646	Ovine gammaherpesvirus 2
NC_003401	Macacine gammaherpesvirus 5
NC_008725	Maruca vitrata nucleopolyhedrovirus
NC_001777	Tobacco necrosis virus A
NC_002324	Tenuivirus oryzabrevis
NC_004203	Banna virus strain JKT-6423
NC_006001	St Croix River virus
NC_006002	St Croix River virus
NC_006003	St Croix River virus
NC_005776	Oropouche virus
NC_003521	Panine betaherpesvirus 2
NC_016440	Garlic common latent virus
NC_016561	Parrot hepatitis B virus
NC_011317	Anopheles gambiae densovirus
NC_003504	Bean calico mosaic virus
NC_003539	Citrus bark cracking viroid
NC_003656	Nilaparvata lugens reovirus
NC_003699	Eyach virus
NC_003765	Rice dwarf virus
NC_001401	adeno-associated virus 2
NC_008267	Tomato yellow leaf curl Indonesia virus-[Lembang]
NC_009745	Banana bract mosaic virus
NC_003823	Ustilago maydis virus H1
NC_004560	Oyster mushroom spherical virus
NC_006059	Zygocactus virus X
NC_006053	Lettuce ring necrosis virus
NC_002512	rat cytomegalovirus strain Maastricht
NC_003698	Eyach virus
NC_016442	Rattail cactus necrosis-associated virus
NC_016443	Chocolate lily virus A
NC_016444	Chocolate lily virus A
NC_016572	Cleome leaf crumple virus
NC_016573	Sida mosaic Alagoas virus
NC_016574	Begomovirus abutilonbrazilense
NC_010661	Cypovirus 5
NC_003845	Tobacco streak virus
NC_003871	Carrot red leaf luteovirus associated RNA
NC_003886	Fusarium solani virus 1
NC_003891	Tomato leaf curl Bangalore virus
NC_003988	Enterovirus H
NC_004049	Ophiostoma mitovirus 3a
NC_001541	Kappapapillomavirus 2
NC_001678	Alphapapillomavirus 12
NC_001690	Human papillomavirus type 48
NC_001693	Human papillomavirus type 60
NC_001691	Human papillomavirus type 50
NC_001676	Human papillomavirus type 54
NC_022641	Changuinola virus
NC_001701	Goose parvovirus
NC_006146	Macacine gammaherpesvirus 4
NC_002815	Cactus virus X
NC_005215	Orthohantavirus sinnombreense
NC_005077	Mammarenavirus guanaritoense
NC_005897	Mammarenavirus piritalense
NC_004197	Xipapillomavirus 1
NC_016447	Aotine betaherpesvirus 1
NC_016448	Saimiriine betaherpesvirus 4
NC_016575	West African Asystasia virus 1
NC_016576	West African Asystasia virus 1
NC_006962	Blackberry yellow vein-associated virus
NC_001718	Porcine parvovirus
NC_001747	Potato leafroll virus
NC_004104	Human papillomavirus type 90
NC_004171	Pseudomonas phage phi13
NC_004178	Infectious bursal disease virus
NC_004628	Chilli leaf curl virus
NC_003606	Johnsongrass mosaic virus
NC_003782	Himetobi P virus
NC_002509	Turnip mosaic virus
NC_008190	Raphanus sativus cryptic virus 1
NC_008191	Raphanus sativus cryptic virus 1
NC_000939	Pothos latent virus
NC_003762	Rice dwarf virus
NC_002199	Tupaia paramyxovirus
NC_005036	Goose paramyxovirus SF02
NC_005134	human papillomavirus 96
NC_004011	Leek yellow stripe virus
NC_004295	Human erythrovirus V9
NC_003930	Salmon pancreas disease virus
NC_003878	Zucchini green mottle mosaic virus
NC_016441	Yambean mosaic virus
NC_016577	Begomovirus abutilonbrazilense
NC_016578	Cleome leaf crumple virus
NC_003215	Semliki Forest virus
NC_004640	Sweet potato leaf curl Georgia virus
NC_004810	Cucurbit yellow stunting disorder virus
NC_007537	Rosellinia necatrix partitivirus 1-W8
NC_006630	Bombyx mori cypovirus 1 satellite RNA
NC_007767	Hyphantria cunea nucleopolyhedrovirus
NC_008283	Pepper yellow leaf curl Indonesia virus
NC_008284	Pepper yellow leaf curl Indonesia virus
NC_005221	Uukuniemi virus
NC_001265	Carnation mottle virus
NC_002469	Mamastrovirus 13
NC_004215	Kadipiro virus
NC_004216	Kadipiro virus
NC_003610	Kyuri green mottle mosaic virus
NC_003400	Asparagus virus 3
NC_004618	Chayote yellow mosaic virus
NC_004655	East African cassava mosaic Zanzibar virus
NC_005053	Mulard duck circovirus
NC_005132	Botrytis virus X
NC_015961	Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]
NC_005079	Mammarenavirus machupoense
NC_005175	Aquareovirus ctenopharyngodontis
NC_008170	Citrus leprosis virus C
NC_006308	Influenza C virus (C/Ann Arbor/1/50)
NC_006311	Influenza C virus (C/Ann Arbor/1/50)
NC_006309	Influenza C virus (C/Ann Arbor/1/50)
NC_010148	Tomato leaf curl Bangalore virus-[Ban5] satellite DNA beta
NC_015626	Pigeon picornavirus B
NC_001927	Bunyamwera virus
NC_006935	Cotton leaf curl Gezira betasatellite
NC_005225	Orthohantavirus puumalaense
NC_003083	Epiphyas postvittana nucleopolyhedrovirus
NC_007988	Ichnoviriform sonorense
NC_007989	Ichnoviriform sonorense
NC_012038	Helleborus net necrosis virus
NC_012041	Bhendi yellow vein Bhubhaneswar virus
NC_005778	Chilli veinal mottle virus
NC_004573	Peru tomato mosaic virus
NC_005288	Lily mottle virus
NC_003605	Lettuce mosaic virus
NC_005889	Bovine adeno-associated virus
NC_005999	St Croix River virus
NC_007013	Small anellovirus 1
NC_003616	Impatiens necrotic spot virus
NC_003614	Peanut bud necrosis virus
NC_008302	Capsicum chlorosis virus
NC_007571	Rotavirus C
NC_009087	Chrysanthemum virus B
NC_011545	Penaeus monodon hepandensovirus 4
NC_013023	Circovirus-like genome RW-A
NC_013465	Sweet potato leaf curl Canary virus
NC_013057	Morogoro mammarenavirus
NC_005210	Beet pseudoyellows virus
NC_005209	Beet pseudoyellows virus
NC_013116	Sclerotinia sclerotiorum hypovirulence associated DNA virus 1
NC_014597	Tobacco leaf curl PUSA alphasatellite
NC_004830	Deformed wing virus
AC_000003	Canine adenovirus 1
NC_008177	Micromonas pusilla reovirus
NC_001457	Human papillomavirus 4
NC_015399	Barbel circovirus
NC_007654	Atlantic salmon swim bladder sarcoma virus
NC_007612	Bos taurus papillomavirus 7
NC_006314	Citrus psorosis virus
NC_006315	Citrus psorosis virus
NC_006316	Citrus psorosis virus
NC_014821	Foveavirus latensarmeniacae
NC_016964	Canine picornavirus
NC_016965	Tomato leaf curl Ranchi virus
NC_003559	Faba bean necrotic yellows virus
NC_003560	Faba bean necrotic yellows virus
NC_016877	Spissistilus festinus reovirus
NC_015552	Passion fruit mosaic virus
NC_015879	Baboon orthoreovirus
NC_015880	Baboon orthoreovirus
NC_015881	Baboon orthoreovirus
NC_015882	Baboon orthoreovirus
NC_007905	Mammarenavirus ippyense
NC_001434	Hepatitis E virus
NC_006644	Bracoviriform congregatae
NC_008305	Euphorbia mosaic virus
NC_007731	Potexvirus alternantherae
NC_013218	Turnip ringspot virus
NC_013219	Turnip ringspot virus
NC_013220	Phytophthora infestans RNA virus 1
NC_013397	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_013398	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_013399	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_013401	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_001866	Avian myelocytomatosis virus
NC_001494	Jaagsiekte sheep retrovirus
NC_014395	Rift Valley fever virus
NC_013221	Phytophthora infestans RNA virus 1
NC_001361	Potato virus M
NC_013403	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_013405	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_013400	Epizootic hemorrhagic disease virus (serotype 1 / strain New
NC_010951	Wissadula golden mosaic virus
NC_010952	Macroptilium golden mosaic virus
NC_014238	Broome reovirus
NC_007534	Mycoreovirus 3
NC_008004	Ichnoviriform sonorense
NC_007560	Operophtera brumata reovirus
NC_007816	Cucumber leaf spot virus
NC_022637	Changuinola virus
NC_015116	Avian leukemia virus
NC_004440	Tomato black ring virus
NC_003443	Human orthorubulavirus 2
NC_005281	Heterosigma akashiwo RNA virus
NC_002728	Henipavirus nipahense
NC_003729	Rice black streaked dwarf virus
NC_004611	Tomato leaf curl New Delhi virus
NC_003615	Grapevine fanleaf virus
NC_010953	Macroptilium golden mosaic virus
NC_016648	Persea americana alphaendornavirus 1
NC_016159	Keunjorong mosaic virus
NC_015491	Merremia mosaic Puerto Rico virus
NC_015962	Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]
NC_016418	Halastavi arva RNA virus
NC_017004	Cassava mosaic Madagascar virus
NC_015124	Tomato leaf curl Hanoi virus
NC_015126	Avian orthoreovirus
NC_001331	Primolicivirus Pf1
NC_003056	Soybean dwarf virus
NC_001514	Squirrel monkey retrovirus
NC_003887	Cabbage leaf curl virus
NC_007034	Bracoviriform demolitoris
NC_007035	Bracoviriform demolitoris
NC_007036	Bracoviriform demolitoris
NC_007037	Bracoviriform demolitoris
NC_007038	Bracoviriform demolitoris
NC_014596	Tobacco leaf curl Pusa virus
NC_004542	Canine vesivirus
NC_015127	Avian orthoreovirus
NC_015128	Avian orthoreovirus
NC_015129	Avian orthoreovirus
NC_015130	Avian orthoreovirus
NC_015132	Avian orthoreovirus
NC_015133	Avian orthoreovirus
NC_015134	Avian orthoreovirus
NC_011515	Carrot mottle virus
NC_003496	Bean pod mottle virus
NC_003054	Goose circovirus
NC_005290	Broad bean wilt virus 1
NC_005289	Broad bean wilt virus 1
NC_001800	Garlic virus X
NC_004645	Squash mild leaf curl virus
NC_007039	Bracoviriform demolitoris
NC_004639	Sida yellow mosaic virus
NC_010944	Brugmansia mild mottle virus
NC_010947	Begomovirus allamandae
NC_004646	Squash mild leaf curl virus
NC_003680	Barley yellow dwarf virus MAV
NC_003672	Peanut clump virus
NC_002357	Oat golden stripe virus
NC_009383	Phlox virus S
NC_010946	Pumpkin yellow mosaic Malaysia virus
NC_010707	Thottapalayam virus
NC_010838	Blainvillea yellow spot virus
NC_007408	Potexvirus ecsalstroemeriae
NC_006259	bovine parvovirus 2
NC_006937	Fusarium graminearum dsRNA mycovirus 1
NC_008948	Ichnoviriform fugitivi
NC_008949	Ichnoviriform fugitivi
NC_003520	Beet soil-borne virus
NC_004168	Yellowtail ascites virus
NC_007582	Chum salmon reovirus CS
NC_001789	Deltapapillomavirus 3
NC_012931	Wheat yellow dwarf virus-GPV
NC_015150	Human polyomavirus 9
NC_003530	Carnation ringspot virus
NC_007919	Drosophila melanogaster Nora virus
NC_004676	East African cassava mosaic virus
NC_004674	East African cassava mosaic virus
NC_004096	Pepper golden mosaic virus
NC_004101	Pepper golden mosaic virus
NC_005267	Raspberry ringspot virus
NC_010839	Tomato leaf curl Palampur virus
NC_012535	Homalodisca vitripennis reovirus
NC_016003	Tamus red mosaic virus
NC_006011	Orbivirus alphaequi
NC_006009	Orbivirus alphaequi
NC_001834	Drosophila C virus
NC_006265	Carrot red leaf virus
NC_007015	Ovine enzootic nasal tumor virus
NC_011554	Blackberry chlorotic ringspot virus
NC_001935	Potato yellow mosaic virus
NC_001939	Tomato mottle virus
NC_001938	Tomato mottle virus
NC_002641	Meleagrid alphaherpesvirus 1
NC_005301	Orthonairovirus haemorrhagiae
NC_004608	Mungbean yellow mosaic India virus
NC_001354	Human papillomavirus type 41
NC_001874	Rhopalosiphum padi virus
NC_002330	Soil-borne cereal mosaic virus
NC_004174	Pseudomonas phage phi12
NC_003541	Cowpea chlorotic mottle virus
NC_006061	Potato yellow vein virus
NC_006943	Hydrangea ringspot virus
NC_015049	Cricetid gammaherpesvirus 2
NC_015050	Pepper vein yellows virus
NC_015940	Bat picornavirus 1
NC_001724	Snakehead retrovirus
NC_013955	Hapavirus ngaingan
NC_003434	Begomovirus agerati
NC_006875	Calicivirus isolate TCG
NC_001943	Human astrovirus
NC_003691	Pariacoto virus
NC_003740	Raspberry bushy dwarf virus
NC_003669	Pepper ringspot virus
NC_007657	Yunnan orbivirus
NC_015941	Bat picornavirus 2
NC_016963	New World begomovirus associated satellite DNA isolate 177H3
NC_007518	Heterocapsa circularisquama RNA virus 01
NC_007673	Dinovernavirus aedis
NC_007584	Chum salmon reovirus CS
NC_007749	Peruvian horse sickness virus
NC_007751	Peruvian horse sickness virus
NC_002016	Influenza A virus (A/Puerto Rico/8/1934(H1N1))
NC_015069	Santeuil nodavirus
NC_005896	Strawberry pallidosis-associated virus
NC_006447	Pichinde virus
NC_001725	Strawberry vein banding virus
NC_004200	Banna virus strain JKT-6423
NC_001348	Human alphaherpesvirus 3
NC_008729	Mal de Rio Cuarto virus
NC_010646	Beluga whale coronavirus SW1
NC_008310	Hibiscus latent Singapore virus
NC_008560	Malvastrum yellow mosaic virus satellite DNA beta
NC_001340	Apscaviroid cicatricimali
NC_004122	Spring beauty latent virus
NC_007003	Banana streak VN virus
NC_008853	Ichnoviriform fumiferanae
NC_010670	Cypovirus 5
NC_010985	Curvularia thermal tolerance virus
NC_010948	Wissadula golden mosaic virus
NC_011372	Botrytis cinerea mitovirus 1
NC_012812	Bovine viral diarrhea virus 3 Th/04_KhonKaen
NC_001555	Tobacco etch virus
NC_002568	Sesbania mosaic virus
NC_007158	Fiji disease virus
NC_002164	Poinsettia mosaic virus
NC_001449	Venezuelan equine encephalitis virus
NC_022633	Changuinola virus
NC_022635	Changuinola virus
NC_022636	Changuinola virus
NC_022638	Changuinola virus
NC_008893	Ichnoviriform fumiferanae
NC_008968	Ichnoviriform fugitivi
NC_010757	Mammarenavirus flexalense
NC_015451	Aguacate virus
NC_013423	Vernonia yellow vein betasatellite
NC_014380	Melon chlorotic mosaic virus
NC_013920	Olive latent virus 3
NC_013528	Fort Morgan virus
NC_014069	Torque teno virus 4
NC_014076	Torque teno virus 10
NC_022640	Changuinola virus
NC_022642	Changuinola virus
NC_008982	Ichnoviriform fugitivi
NC_008994	Ichnoviriform fugitivi
NC_015934	Bat picornavirus 3
NC_003467	Orthohantavirus andesense
NC_003785	Satsuma dwarf virus
NC_014645	Ageratum leaf curl Cameroon virus
NC_014744	Ageratum leaf curl Cameroon alphasatellite
NC_006944	Mint virus 1
NC_014143	Bettongia penicillata papillomavirus 1
NC_014746	Ageratum leaf curl Buea betasatellite
NC_014747	Tomato leaf curl Cameroon alphasatellite
NC_003225	White spot syndrome virus
NC_037662	Botrytis cinerea fusarivirus 1-S2
NC_037661	Botrytis cinerea fusarivirus 1-S1
NC_017915	Sclerotinia sclerotiorum dsRNA mycovirus-L
NC_019034	Jatropha mosaic Nigeria virus
NC_004170	Pseudomonas phage phi13
NC_004586	Streptococcus phage 315.3
NC_004820	Bacillus phage phBC6A51
NC_004821	Bacillus phage phBC6A52
NC_032927	Hubei tombus-like virus 19
NC_024810	Coccinia mosaic Tamil Nadu virus
NC_013135	Drosophila melanogaster sigmavirus AP30
NC_034268	Botryosphaeria dothidea chrysovirus 1
NC_034269	Botryosphaeria dothidea chrysovirus 1
NC_034270	Botryosphaeria dothidea chrysovirus 1
NC_034271	Botryosphaeria dothidea chrysovirus 1
NC_036389	Chequa iflavirus
NC_037657	Bat Middle East Hepe-Astrovirus
NC_034552	Maporal virus
NC_034553	Maporal virus
NC_034470	Nova virus
NC_026439	African pouched rat arterivirus
NC_034513	Carnation cryptic virus 3
NC_034523	Carnation cryptic virus 3
NC_034514	Bipolaris maydis partitivirus 1
NC_038236	Vesicular stomatitis Indiana virus
NC_038260	Cebine betaherpesvirus 1
NC_038261	Phasivirus phasiense
NC_038262	Phasivirus phasiense
NC_038263	Phasivirus phasiense
NC_003346	Bombyx mori densovirus 1
NC_003812	Subterranean clover stunt virus
NC_003813	Subterranean clover stunt virus
NC_003815	Subterranean clover stunt virus
NC_003816	Subterranean clover stunt virus
NC_003817	Subterranean clover stunt virus
NC_003819	Subterranean clover stunt virus
NC_011547	Bulbul coronavirus HKU11-934
NC_017678	Tomato leaf curl Joydebpur betasatellite
NC_038264	Porcine lymphotropic herpesvirus 1
NC_038265	Porcine lymphotropic herpesvirus 2
NC_038266	Mustelid gammaherpesvirus 1
NC_038267	Ateline gammaherpesvirus 2
NC_038268	Estrildid finch bornavirus 1
NC_038269	Pteromalus puparum negative-strand RNA virus 1
NC_038270	Simian Agent 10
NC_038271	Bat Paramyxovirus Epo_spe/AR1/DRC/2009
NC_038275	Mossuril virus
NC_038276	Ledantevirus nishimuro
NC_038277	Lake trout rhabdovirus 903/87
NC_038278	Drosophila affinis sigmavirus
NC_038279	Drosophila ananassae sigmavirus
NC_038280	Drosophila immigrans sigmavirus
NC_038281	Drosophila melanogaster sigmavirus HAP23
NC_038282	Ekpoma virus 1
NC_038283	Ekpoma virus 2
NC_038284	Durham virus
NC_038285	Carajas virus
NC_038286	Piry virus
NC_038287	Vesiculovirus radi
NC_038288	Watermelon bud necrosis virus
NC_038289	Watermelon bud necrosis virus
NC_038290	Watermelon bud necrosis virus
NC_038291	Porcine reproductive and respiratory syndrome virus 2
NC_038292	Kibale red-tailed guenon virus 1
